Section_code,Division_code,Group_code,Class_code,Item_code,,,,,,Section_name,Division_name,Group_name,Class_name,Item_name
SECTION C,28,282,2827,28274,1,1,1,,,MANUFACTURING,MANUFACTURE OF MACHINERY AND EQUIPMENT,MANUFACTURE OF SPECIAL PURPOSE MACHINERY,Manufacture and Repair of Semiconductor Related Equipment,Manufacture and repair of semiconductor foundry equipment
SECTION C,28,282,2829,28291,1,1,1,,,MANUFACTURING,MANUFACTURE OF MACHINERY AND EQUIPMENT,MANUFACTURE OF SPECIAL PURPOSE MACHINERY,Manufacture and Repair of Other Special Purpose Machinery,Manufacture and repair of water/waste water treatment equipment
SECTION C,28,282,2829,28292,1,1,1,,,MANUFACTURING,MANUFACTURE OF MACHINERY AND EQUIPMENT,MANUFACTURE OF SPECIAL PURPOSE MACHINERY,Manufacture and Repair of Other Special Purpose Machinery,Manufacture and repair of plastic processing machinery
SECTION C,28,282,2829,28293,1,1,1,,,MANUFACTURING,MANUFACTURE OF MACHINERY AND EQUIPMENT,MANUFACTURE OF SPECIAL PURPOSE MACHINERY,Manufacture and Repair of Other Special Purpose Machinery,Manufacture and repair of woodworking machinery
SECTION C,28,282,2829,28294,1,1,1,,,MANUFACTURING,MANUFACTURE OF MACHINERY AND EQUIPMENT,MANUFACTURE OF SPECIAL PURPOSE MACHINERY,Manufacture and Repair of Other Special Purpose Machinery,Manufacture and repair of polymer additive manufacturing (AM) equipment
SECTION C,28,282,2829,28299,1,1,1,,,MANUFACTURING,MANUFACTURE OF MACHINERY AND EQUIPMENT,MANUFACTURE OF SPECIAL PURPOSE MACHINERY,Manufacture and Repair of Other Special Purpose Machinery,"Manufacture and repair of other special purpose machinery n.e.c. (including plating equipment, industrial paint mixers and chemical mixing equipment)"
SECTION C,28,283,2830,28300,1,1,1,,,MANUFACTURING,MANUFACTURE OF MACHINERY AND EQUIPMENT,INSTALLATION OF INDUSTRIAL MACHINERY AND EQUIPMENT,Installation of Industrial Machinery and Equipment,"Installation of industrial machinery and equipment, mechanical engineering works"
SECTION C,29,291,2910,29100,1,1,1,,,MANUFACTURING,"MANUFACTURE OF MOTOR VEHICLES, TRAILERS AND SEMI-TRAILERS","MANUFACTURE OF MOTOR VEHICLES, TRAILERS AND SEMI-TRAILERS",Manufacture of Motor Vehicles,Manufacture and assembly of motor vehicles
SECTION C,29,292,2920,29200,1,1,1,,,MANUFACTURING,"MANUFACTURE OF MOTOR VEHICLES, TRAILERS AND SEMI-TRAILERS","MANUFACTURE OF MOTOR VEHICLE BODIES (COACHWORK), TRAILERS AND SEMI-TRAILERS","Manufacture of Motor Vehicle Bodies (Coachwork), Trailers and Semi-Trailers","Manufacture of motor vehicle bodies (coachwork), trailers and semi-trailers"
SECTION C,29,293,2930,29300,1,1,1,,,MANUFACTURING,"MANUFACTURE OF MOTOR VEHICLES, TRAILERS AND SEMI-TRAILERS",MANUFACTURE OF PARTS AND ACCESSORIES FOR MOTOR VEHICLES,Manufacture of Parts and Accessories for Motor Vehicles,"Manufacture of parts and accessories for motor vehicles (e.g. engine parts, brakes, clutches, axles, gear boxes)"
SECTION C,30,301,3011,30110,1,1,1,,,MANUFACTURING,MANUFACTURE OF OTHER TRANSPORT EQUIPMENT,BUILDING AND REPAIRING OF SHIPS AND BOATS,Building and Repairing of Ships and Floating Structures,"Building and repairing of ships, tankers and other ocean-going vessels (including conversion of ships into off-shore structures)"
SECTION C,30,301,3012,30120,1,1,1,,,MANUFACTURING,MANUFACTURE OF OTHER TRANSPORT EQUIPMENT,BUILDING AND REPAIRING OF SHIPS AND BOATS,Building of Pleasure Boats and Sporting Boats,"Building and repair of pleasure crafts, lighters and boats"
SECTION C,30,302,3020,30200,1,1,1,,,MANUFACTURING,MANUFACTURE OF OTHER TRANSPORT EQUIPMENT,MANUFACTURE OF RAILWAY LOCOMOTIVES AND ROLLING STOCK,Manufacture of Railway Locomotives and Rolling Stock,"Manufacture and repair of railway and tramway locomotives and rolling stock (including specialised parts except engines, electric motors and signalling equipment)"
SECTION C,30,303,3030,30301,1,1,1,,,MANUFACTURING,MANUFACTURE OF OTHER TRANSPORT EQUIPMENT,MANUFACTURE OF AIR AND SPACECRAFT AND RELATED MACHINERY,Manufacture of Air and Spacecraft and Related Machinery,Manufacture and assembly of aircraft and spacecraft (including aircraft engines and other parts)
SECTION C,30,303,3030,30302,1,1,1,,,MANUFACTURING,MANUFACTURE OF OTHER TRANSPORT EQUIPMENT,MANUFACTURE OF AIR AND SPACECRAFT AND RELATED MACHINERY,Manufacture of Air and Spacecraft and Related Machinery,Repair and servicing of aircraft and spacecraft (including aircraft engines and other parts)
SECTION C,30,304,3040,30400,1,1,1,,,MANUFACTURING,MANUFACTURE OF OTHER TRANSPORT EQUIPMENT,MANUFACTURE OF MILITARY FIGHTING VEHICLES,Manufacture of Military Fighting Vehicles,Manufacture of military fighting vehicles
SECTION C,30,309,3091,30910,1,1,1,,,MANUFACTURING,MANUFACTURE OF OTHER TRANSPORT EQUIPMENT,MANUFACTURE OF OTHER TRANSPORT EQUIPMENT N.E.C.,Manufacture of Motorcycles,Manufacture and assembly of motorcycles and scooters (including engines and other parts and accessories)
SECTION C,30,309,3092,30920,1,1,1,,,MANUFACTURING,MANUFACTURE OF OTHER TRANSPORT EQUIPMENT,MANUFACTURE OF OTHER TRANSPORT EQUIPMENT N.E.C.,Manufacture of Bicycles and Invalid Carriages,"Manufacture and assembly of bicycles, tricycles, trishaws and invalid carriages (including parts and accessories)"
SECTION C,30,309,3099,30990,1,1,1,,,MANUFACTURING,MANUFACTURE OF OTHER TRANSPORT EQUIPMENT,MANUFACTURE OF OTHER TRANSPORT EQUIPMENT N.E.C.,Manufacture of Other Transport Equipment n.e.c.,"Manufacture of other transport equipment n.e.c. (e.g. carts, wagons)"
SECTION C,31,310,3100,31001,1,1,1,,,MANUFACTURING,MANUFACTURE OF FURNITURE,MANUFACTURE OF FURNITURE,Manufacture of Furniture,Manufacture of furniture and fixtures of wood (including upholstery)
SECTION C,31,310,3100,31002,1,1,1,,,MANUFACTURING,MANUFACTURE OF FURNITURE,MANUFACTURE OF FURNITURE,Manufacture of Furniture,Manufacture of furniture of rattan and cane
SECTION C,31,310,3100,31003,1,1,1,,,MANUFACTURING,MANUFACTURE OF FURNITURE,MANUFACTURE OF FURNITURE,Manufacture of Furniture,Manufacture of furniture and fixtures primarily of metal
SECTION C,31,310,3100,31004,1,1,1,,,MANUFACTURING,MANUFACTURE OF FURNITURE,MANUFACTURE OF FURNITURE,Manufacture of Furniture,"Manufacture of furniture of other materials except primarily of stone, ceramic or concrete"
SECTION C,31,310,3100,31005,1,1,1,,,MANUFACTURING,MANUFACTURE OF FURNITURE,MANUFACTURE OF FURNITURE,Manufacture of Furniture,Manufacture of window and door screens and shades
SECTION C,31,310,3100,31006,1,1,1,,,MANUFACTURING,MANUFACTURE OF FURNITURE,MANUFACTURE OF FURNITURE,Manufacture of Furniture,Manufacture of mattresses including those of foam rubber
SECTION C,31,310,3100,31009,1,1,1,,,MANUFACTURING,MANUFACTURE OF FURNITURE,MANUFACTURE OF FURNITURE,Manufacture of Furniture,Manufacture of furniture n.e.c.
SECTION C,32,321,3211,32111,1,1,1,,,MANUFACTURING,OTHER MANUFACTURING,"MANUFACTURE OF JEWELLERY, BIJOUTERIE AND RELATED ARTICLES",Manufacture of Jewellery and Related Articles,Manufacture of jewellery except costume jewellery
SECTION C,32,321,3211,32112,1,1,1,,,MANUFACTURING,OTHER MANUFACTURING,"MANUFACTURE OF JEWELLERY, BIJOUTERIE AND RELATED ARTICLES",Manufacture of Jewellery and Related Articles,Manufacture of pewter ware
SECTION C,32,321,3211,32119,1,1,1,,,MANUFACTURING,OTHER MANUFACTURING,"MANUFACTURE OF JEWELLERY, BIJOUTERIE AND RELATED ARTICLES",Manufacture of Jewellery and Related Articles,Manufacture of jewellery and related articles n.e.c. (except costume jewellery)
SECTION C,32,321,3212,32120,1,1,1,,,MANUFACTURING,OTHER MANUFACTURING,"MANUFACTURE OF JEWELLERY, BIJOUTERIE AND RELATED ARTICLES",Manufacture of Costume Jewellery and Related Articles,Manufacture of costume jewellery and related articles
SECTION C,32,322,3220,32200,1,1,1,,,MANUFACTURING,OTHER MANUFACTURING,MANUFACTURE OF MUSICAL INSTRUMENTS,Manufacture of Musical Instruments,Manufacture of musical instruments
SECTION C,32,323,3230,32300,1,1,1,,,MANUFACTURING,OTHER MANUFACTURING,MANUFACTURE OF SPORTS GOODS,Manufacture of Sports Goods,"Manufacture of sporting and athletic goods (including gym, diving and underwater equipment)"
SECTION C,32,324,3240,32400,1,1,1,,,MANUFACTURING,OTHER MANUFACTURING,MANUFACTURE OF GAMES AND TOYS,Manufacture of Games and Toys,Manufacture of games and toys
SECTION C,32,325,3250,32501,1,1,1,,,MANUFACTURING,OTHER MANUFACTURING,MANUFACTURE OF MEDICAL AND DENTAL INSTRUMENTS AND SUPPLIES,Manufacture of Medical and Dental Instruments and Supplies,Manufacture of medical research and clinical diagnostic instruments and supplies (e.g. reagents)
SECTION C,32,325,3250,32502,1,1,1,,,MANUFACTURING,OTHER MANUFACTURING,MANUFACTURE OF MEDICAL AND DENTAL INSTRUMENTS AND SUPPLIES,Manufacture of Medical and Dental Instruments and Supplies,"Manufacture of medical disposables and surgical supplies (e.g. test kits, syringes, tubes, fluid administration sets)"
SECTION C,32,325,3250,32503,1,1,1,,,MANUFACTURING,OTHER MANUFACTURING,MANUFACTURE OF MEDICAL AND DENTAL INSTRUMENTS AND SUPPLIES,Manufacture of Medical and Dental Instruments and Supplies,"Manufacture of implantables and artificial limbs (e.g. heart valves, stents, orthopaedic implants)"
SECTION C,32,325,3250,32504,1,1,1,,,MANUFACTURING,OTHER MANUFACTURING,MANUFACTURE OF MEDICAL AND DENTAL INSTRUMENTS AND SUPPLIES,Manufacture of Medical and Dental Instruments and Supplies,"Manufacture of ophthalmic goods (e.g. spectacles, contact lenses and parts)"
SECTION C,32,325,3250,32509,1,1,1,,,MANUFACTURING,OTHER MANUFACTURING,MANUFACTURE OF MEDICAL AND DENTAL INSTRUMENTS AND SUPPLIES,Manufacture of Medical and Dental Instruments and Supplies,"Manufacture of medical and dental tools, instruments and supplies n.e.c."
SECTION C,32,329,3290,32901,1,1,1,,,MANUFACTURING,OTHER MANUFACTURING,OTHER MANUFACTURING N.E.C.,Other Manufacturing n.e.c.,Manufacture of matches
SECTION C,32,329,3290,32902,1,1,1,,,MANUFACTURING,OTHER MANUFACTURING,OTHER MANUFACTURING N.E.C.,Other Manufacturing n.e.c.,Manufacture of umbrellas
SECTION C,32,329,3290,32903,1,1,1,,,MANUFACTURING,OTHER MANUFACTURING,OTHER MANUFACTURING N.E.C.,Other Manufacturing n.e.c.,"Manufacture of pens, pencils, stencils and other office materials"
SECTION C,32,329,3290,32904,1,1,1,,,MANUFACTURING,OTHER MANUFACTURING,OTHER MANUFACTURING N.E.C.,Other Manufacturing n.e.c.,Manufacture of wigs and related articles
SECTION C,32,329,3290,32905,1,1,1,,,MANUFACTURING,OTHER MANUFACTURING,OTHER MANUFACTURING N.E.C.,Other Manufacturing n.e.c.,"Manufacture of identification plates, badges, emblems and tags"
SECTION C,32,329,3290,32906,1,1,1,,,MANUFACTURING,OTHER MANUFACTURING,OTHER MANUFACTURING N.E.C.,Other Manufacturing n.e.c.,Manufacture of signs and advertising displays (including neon-lighting)
SECTION C,32,329,3290,32909,1,1,1,,,MANUFACTURING,OTHER MANUFACTURING,OTHER MANUFACTURING N.E.C.,Other Manufacturing n.e.c.,Other manufacturing industries n.e.c.
SECTION D,35,351,3510,35101,1,1,1,,,"ELECTRICITY, GAS, STEAM AND AIR-CONDITIONING SUPPLY","ELECTRICITY, GAS, STEAM AND AIR-CONDITIONING SUPPLY","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","Electric Power Generation, Transmission and Distribution",Generation of electricity by fossil fuels
SECTION D,35,351,3510,35102,1,1,1,,,"ELECTRICITY, GAS, STEAM AND AIR-CONDITIONING SUPPLY","ELECTRICITY, GAS, STEAM AND AIR-CONDITIONING SUPPLY","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","Electric Power Generation, Transmission and Distribution","Generation of electricity by other sources (e.g. solar power, biofuels etc)"
SECTION D,35,351,3510,35103,1,1,1,,,"ELECTRICITY, GAS, STEAM AND AIR-CONDITIONING SUPPLY","ELECTRICITY, GAS, STEAM AND AIR-CONDITIONING SUPPLY","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","Electric Power Generation, Transmission and Distribution","Transmission, distribution and sale of electricity"
SECTION D,35,351,3510,35104,1,1,1,,,"ELECTRICITY, GAS, STEAM AND AIR-CONDITIONING SUPPLY","ELECTRICITY, GAS, STEAM AND AIR-CONDITIONING SUPPLY","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","Electric Power Generation, Transmission and Distribution","Other related services (e.g. electricity brokers, meter reading)"
SECTION D,35,352,3520,35201,1,1,1,,,"ELECTRICITY, GAS, STEAM AND AIR-CONDITIONING SUPPLY","ELECTRICITY, GAS, STEAM AND AIR-CONDITIONING SUPPLY",MANUFACTURE OF GAS; DISTRIBUTION OF GASEOUS FUELS THROUGH MAINS,Manufacture of Gas; Distribution of Gaseous Fuels Through Mains,Manufacture of gas; distribution of gaseous fuels through mains
SECTION D,35,352,3520,35202,1,1,1,,,"ELECTRICITY, GAS, STEAM AND AIR-CONDITIONING SUPPLY","ELECTRICITY, GAS, STEAM AND AIR-CONDITIONING SUPPLY",MANUFACTURE OF GAS; DISTRIBUTION OF GASEOUS FUELS THROUGH MAINS,Manufacture of Gas; Distribution of Gaseous Fuels Through Mains,Processing of natural gas
SECTION D,35,352,3520,35203,1,1,1,,,"ELECTRICITY, GAS, STEAM AND AIR-CONDITIONING SUPPLY","ELECTRICITY, GAS, STEAM AND AIR-CONDITIONING SUPPLY",MANUFACTURE OF GAS; DISTRIBUTION OF GASEOUS FUELS THROUGH MAINS,Manufacture of Gas; Distribution of Gaseous Fuels Through Mains,Other related services (e.g. arranging for sale of natural gas)
SECTION D,35,353,3530,35300,1,1,1,,,"ELECTRICITY, GAS, STEAM AND AIR-CONDITIONING SUPPLY","ELECTRICITY, GAS, STEAM AND AIR-CONDITIONING SUPPLY",STEAM AND AIR-CONDITIONING SUPPLY,Steam and Air-Conditioning Supply,Steam and air-conditioning supply
SECTION E,36,360,3600,36000,1,1,1,,,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES","WATER COLLECTION, TREATMENT AND SUPPLY","WATER COLLECTION, TREATMENT AND SUPPLY","Water Collection, Treatment and Supply","Collection, purification and distribution of water (including desalination of water)"
SECTION E,37,370,3700,37000,1,1,1,,,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",SEWERAGE,SEWERAGE,Sewerage,Operation of sewer systems (including sewer treatment facilities)
SECTION E,38,381,3810,38100,1,1,1,,,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES","WASTE COLLECTION, TREATMENT AND DISPOSAL ACTIVITIES; MATERIALS RECOVERY",WASTE COLLECTION,Collection of Waste,Collection of waste
SECTION E,38,382,3820,38200,1,1,1,,,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES","WASTE COLLECTION, TREATMENT AND DISPOSAL ACTIVITIES; MATERIALS RECOVERY",WASTE TREATMENT AND DISPOSAL,Treatment and Disposal of Waste (including Remediation Activities),Treatment and disposal of waste (including remediation activities)
SECTION E,38,383,3830,38301,1,1,1,,,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES","WASTE COLLECTION, TREATMENT AND DISPOSAL ACTIVITIES; MATERIALS RECOVERY",MATERIALS RECOVERY,Materials Recovery,Recycling of metal waste and scrap
SECTION E,38,383,3830,38309,1,1,1,,,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES","WASTE COLLECTION, TREATMENT AND DISPOSAL ACTIVITIES; MATERIALS RECOVERY",MATERIALS RECOVERY,Materials Recovery,Recycling of non-metal waste n.e.c. (e.g. marine clay and oil sludge)
SECTION F,41,410,4100,41001,1,1,1,,,CONSTRUCTION,CONSTRUCTION OF BUILDINGS,CONSTRUCTION OF BUILDINGS,Construction of Buildings,General contractors (building construction including major upgrading works)
SECTION F,41,410,4100,41002,1,1,1,,,CONSTRUCTION,CONSTRUCTION OF BUILDINGS,CONSTRUCTION OF BUILDINGS,Construction of Buildings,Structural repair contractors
SECTION F,41,410,4100,41009,1,1,1,,,CONSTRUCTION,CONSTRUCTION OF BUILDINGS,CONSTRUCTION OF BUILDINGS,Construction of Buildings,Building construction n.e.c.
SECTION F,42,421,4210,42101,1,1,1,,,CONSTRUCTION,CIVIL ENGINEERING,CONSTRUCTION OF ROADS AND RAILWAYS,Construction of Roads and Railways,General contractors (non-building construction)
SECTION F,42,421,4210,42102,1,1,1,,,CONSTRUCTION,CIVIL ENGINEERING,CONSTRUCTION OF ROADS AND RAILWAYS,Construction of Roads and Railways,Road construction
SECTION F,42,421,4210,42103,1,1,1,,,CONSTRUCTION,CIVIL ENGINEERING,CONSTRUCTION OF ROADS AND RAILWAYS,Construction of Roads and Railways,"Bridge, tunnel, viaduct and elevated highway construction"
SECTION F,42,422,4220,42201,1,1,1,,,CONSTRUCTION,CIVIL ENGINEERING,CONSTRUCTION OF UTILITY PROJECTS,Construction of Utility Projects,Water and gas pipe-line and sewer construction
SECTION F,42,422,4220,42202,1,1,1,,,CONSTRUCTION,CIVIL ENGINEERING,CONSTRUCTION OF UTILITY PROJECTS,Construction of Utility Projects,Communications and power line construction
SECTION F,42,429,4290,42901,1,1,1,,,CONSTRUCTION,CIVIL ENGINEERING,CONSTRUCTION OF OTHER CIVIL ENGINEERING PROJECTS,Construction of Other Civil Engineering Projects,Land reclamation works
SECTION F,42,429,4290,42902,1,1,1,,,CONSTRUCTION,CIVIL ENGINEERING,CONSTRUCTION OF OTHER CIVIL ENGINEERING PROJECTS,Construction of Other Civil Engineering Projects,Dam and drainage construction
SECTION F,42,429,4290,42903,1,1,1,,,CONSTRUCTION,CIVIL ENGINEERING,CONSTRUCTION OF OTHER CIVIL ENGINEERING PROJECTS,Construction of Other Civil Engineering Projects,"Marine construction (e.g. harbours, piers, docks, wharves)"
SECTION F,42,429,4290,42909,1,1,1,,,CONSTRUCTION,CIVIL ENGINEERING,CONSTRUCTION OF OTHER CIVIL ENGINEERING PROJECTS,Construction of Other Civil Engineering Projects,Construction of other civil engineering projects n.e.c. (e.g. playground systems)
SECTION F,43,431,4311,43110,1,1,1,,,CONSTRUCTION,SPECIALISED CONSTRUCTION ACTIVITIES,DEMOLITION AND SITE PREPARATION,Demolition,Wrecking and demolition works
SECTION F,43,431,4312,43121,1,1,1,,,CONSTRUCTION,SPECIALISED CONSTRUCTION ACTIVITIES,DEMOLITION AND SITE PREPARATION,Site Preparation,"Soil investigation, treatment and stabilisation (including grouting and guniting)"
SECTION F,43,431,4312,43122,1,1,1,,,CONSTRUCTION,SPECIALISED CONSTRUCTION ACTIVITIES,DEMOLITION AND SITE PREPARATION,Site Preparation,Excavation and earthmoving works
SECTION F,43,431,4312,43129,1,1,1,,,CONSTRUCTION,SPECIALISED CONSTRUCTION ACTIVITIES,DEMOLITION AND SITE PREPARATION,Site Preparation,Site preparation n.e.c.
SECTION F,43,432,4321,43210,1,1,1,,,CONSTRUCTION,SPECIALISED CONSTRUCTION ACTIVITIES,"ELECTRICITY, PLUMBING AND CONSTRUCTION INSTALLATION ACTIVITIES",Electrical Installation,Electrical works
SECTION F,43,432,4322,43220,1,1,1,,,CONSTRUCTION,SPECIALISED CONSTRUCTION ACTIVITIES,"ELECTRICITY, PLUMBING AND CONSTRUCTION INSTALLATION ACTIVITIES","Plumbing, Heat and Air-Conditioning Installation","Plumbing, heating (non-electric) and air-conditioning"
SECTION F,43,432,4329,43291,1,1,1,,,CONSTRUCTION,SPECIALISED CONSTRUCTION ACTIVITIES,"ELECTRICITY, PLUMBING AND CONSTRUCTION INSTALLATION ACTIVITIES",Other Construction Installation,"Installation and erection of building equipment (e.g. lifts, escalators, travellators)"
SECTION F,43,432,4329,43292,1,1,1,,,CONSTRUCTION,SPECIALISED CONSTRUCTION ACTIVITIES,"ELECTRICITY, PLUMBING AND CONSTRUCTION INSTALLATION ACTIVITIES",Other Construction Installation,Installation of fire protection and security alarm systems
SECTION F,43,432,4329,43293,1,1,1,,,CONSTRUCTION,SPECIALISED CONSTRUCTION ACTIVITIES,"ELECTRICITY, PLUMBING AND CONSTRUCTION INSTALLATION ACTIVITIES",Other Construction Installation,Installation of building automated systems for remote monitoring
SECTION F,43,432,4329,43294,1,1,1,,,CONSTRUCTION,SPECIALISED CONSTRUCTION ACTIVITIES,"ELECTRICITY, PLUMBING AND CONSTRUCTION INSTALLATION ACTIVITIES",Other Construction Installation,Installation of awning and window shades
